Буква,к-сть,Частота,Ентропія,Загальна Ентропія,Надлишковість
аф,152,0.000329620762638354,0.003812692133023342,,
фа,171,0.00037082335796814823,0.004226266490013679,,
дг,47,0.00010192220950001735,0.0013515133589712056,,
зк,159,0.00034480066618090973,0.003965879959530644,,
оц,84,0.0001821588425106693,0.0022628710172688526,,
йа,83,0.00017999028486173277,0.0022390419471867355,,
фи,174,0.00037732903091495785,0.004290943960622859,,
жк,83,0.00017999028486173277,0.0022390419471867355,,
сб,113,0.00024504701432982896,0.002939254104205772,,
ох,364,0.0007893549842129003,0.008135911922605765,,
вц,22,4.7708268276603865e-05,0.0006848713294910053,,
бг,10,2.1685576489365393e-05,0.0003359725694398407,,
сэ,22,4.7708268276603865e-05,0.0006848713294910053,,
кс,278,0.0006028590264043579,0.006448114856960202,,
еф,95,0.00020601297664897124,0.002522624194693882,,
ию,114,0.00024721557197876547,0.002962122832544362,,
вч,131,0.00028408105201068666,0.0033468752820484506,,
жж,6,1.3011345893619236e-05,0.00021117245592129754,,
дш,71,0.0001539675930744943,0.0019500127541522759,,
мг,227,0.0004922625863085944,0.005409121241581374,,
яю,76,0.000164810381319177,0.0020711564478308477,,
пп,25,5.421394122341348e-05,0.0007682644915617992,,
мх,40,8.674230595746157e-05,0.0011704056658444397,,
цс,22,4.7708268276603865e-05,0.0006848713294910053,,
рш,224,0.0004857569133617848,0.005346958464776071,,
йг,196,0.00042503729919156173,0.004760470000310246,,
кб,164,0.0003556434544255925,0.004074706910794239,,
ьд,218,0.00047274556746816556,0.005222254089280518,,
дз,42,9.107942125533465e-05,0.0012225149298897612,,
вз,307,0.0006657471982235175,0.007025455708912193,,
зс,91,0.00019733874605322508,0.0024286554727578915,,
сф,27,5.855105652128656e-05,0.0008232246502394373,,
кк,141,0.00030576662850005204,0.0035699114367690973,,
пк,56,0.0001214392283404462,0.0015796180728749102,,
йх,53,0.00011493355539363659,0.0015041253618836865,,
яй,32,6.939384476596926e-05,0.0009586643609179695,,
гз,18,3.903403768085771e-05,0.0005716498817879965,,
еа,199,0.0004315429721383713,0.00482387716929601,,
лч,221,0.0004792512404149752,0.005284669982845299,,
лп,485,0.0010517504597342216,0.01040495871159039,,
фл,40,8.674230595746157e-05,0.0011704056658444397,,
хд,65,0.00014095624718087505,0.001803177852951616,,
ыг,115,0.00024938412962770203,0.0029849641169576065,,
уф,56,0.0001214392283404462,0.0015796180728749102,,
хч,43,9.32479789042712e-05,0.001248456908129426,,
иэ,119,0.00025805836022344816,0.0030760595272421895,,
лш,31,6.722528711703273e-05,0.0009317852658245449,,
юр,86,0.0001864959578085424,0.00231041785845031,,
рп,122,0.0002645640331702578,0.0031441042189817156,,
иф,86,0.0001864959578085424,0.00231041785845031,,
ьф,28,6.07196141702231e-05,0.0008505286506076782,,
сц,59,0.00012794490128725583,0.0016546077376200232,,
гк,55,0.00011927067069150967,0.001554511073244348,,
лл,354,0.000767669407723535,0.00794324979380398,,
мш,34,7.373096006384234e-05,0.0010121321642200436,,
пч,12,2.6022691787238472e-05,0.0003963222200553566,,
йу,86,0.0001864959578085424,0.00231041785845031,,
бз,3,6.505672946809618e-06,0.00011209190090745838,,
тб,117,0.0002537212449255751,0.0030305653044887504,,
зэ,9,1.9517018840428854e-05,0.0003053419597344271,,
тж,67,0.00014529336247874814,0.0018523078224881426,,
ею,118,0.00025588980257451165,0.0030533256726655348,,
ют,227,0.0004922625863085944,0.005409121241581374,,
мл,195,0.0004228687415426252,0.004739302460782641,,
цв,57,0.00012360778598938273,0.0016046692022615638,,
цм,4,8.674230595746157e-06,0.00014585573690198466,,
юп,147,0.0003187779743936713,0.0037026573135502086,,
жм,8,1.7348461191492315e-05,0.000274363012612477,,
ащ,207,0.0004488914333298636,0.004992276863680949,,
яш,42,9.107942125533465e-05,0.0012225149298897612,,
нв,191,0.000414194510946879,0.0046544710313004755,,
мь,33,7.15624024149058e-05,0.000985445672362271,,
рю,157,0.00034046355088303667,0.003922212292656251,,
шу,208,0.0004510599909788002,0.005013258031063287,,
уй,78,0.00016914749661705008,0.002119321812271,,
жч,18,3.903403768085771e-05,0.0005716498817879965,,
йе,37,8.023663301065196e-05,0.0010916498344805863,,
ху,156,0.00033829499323410016,0.0039003486313078997,,
нз,91,0.00019733874605322508,0.0024286554727578915,,
бс,43,9.32479789042712e-05,0.001248456908129426,,
уя,82,0.00017782172721279624,0.0022151751826099153,,
зж,57,0.00012360778598938273,0.0016046692022615638,,
гт,17,3.686548003192117e-05,0.000542931562141943,,
зь,76,0.000164810381319177,0.0020711564478308477,,
оф,182,0.00039467749210645017,0.004462633453409332,,
бп,6,1.3011345893619236e-05,0.00021117245592129754,,
дм,97,0.0002103500919468443,0.0025694095305715953,,
ьж,21,4.5539710627667326e-05,0.0006567971755725479,,
цк,15,3.252836473404809e-05,0.00048493098058056234,,
тэ,83,0.00017999028486173277,0.0022390419471867355,,
жс,18,3.903403768085771e-05,0.0005716498817879965,,
сш,68,0.00014746192012768467,0.0018768024083124027,,
лж,143,0.0003101037437979251,0.0036142471751953683,,
дэ,15,3.252836473404809e-05,0.00048493098058056234,,
ыж,70,0.00015179903542555777,0.0019256542168133487,,
тю,31,6.722528711703273e-05,0.0009317852658245449,,
бь,109,0.00023637278373408278,0.0028474998283743416,,
лр,125,0.0002710697061170674,0.0032119180915029166,,
уу,81,0.00017565316956385968,0.0021912702638267794,,
бэ,30,6.505672946809618e-05,0.0009048052316930285,,
ге,294,0.0006375559487873426,0.0067677586783130746,,
гв,19,4.120259532979425e-05,0.0006001943026173004,,
жв,14,3.035980708511155e-05,0.0004556241323889506,,
кя,30,6.505672946809618e-05,0.0009048052316930285,,
ьа,87,0.00018866451545747893,0.0023341364957689087,,
тш,27,5.855105652128656e-05,0.0008232246502394373,,
жз,6,1.3011345893619236e-05,0.00021117245592129754,,
юк,134,0.0002905867249574963,0.0034140289200187885,,
рз,44,9.541653655320773e-05,0.0012743261224288029,,
лб,173,0.0003751604732660213,0.004269402923105764,,
рщ,24,5.2045383574476944e-05,0.0007405990565362363,,
чр,46,9.975365185108081e-05,0.001325852801732599,,
яа,112,0.0002428784566808924,0.002916357689068928,,
бщ,70,0.00015179903542555777,0.0019256542168133487,,
лэ,37,8.023663301065196e-05,0.0010916498344805863,,
юя,23,4.9876825925540404e-05,0.0007128032267918399,,
цт,9,1.9517018840428854e-05,0.0003053419597344271,,
кг,51,0.00011059644009576351,0.0014535034761607901,,
гч,25,5.421394122341348e-05,0.0007682644915617992,,
хэ,22,4.7708268276603865e-05,0.0006848713294910053,,
вх,38,8.24051906595885e-05,0.0011179834145750125,,
дю,3,6.505672946809618e-06,0.00011209190090745838,,
тх,26,5.638249887235002e-05,0.0007958047504999609,,
щь,14,3.035980708511155e-05,0.0004556241323889506,,
зч,26,5.638249887235002e-05,0.0007958047504999609,,
ьц,61,0.0001322820165851289,0.0017043341260759867,,
гм,10,2.1685576489365393e-05,0.0003359725694398407,,
йц,68,0.00014746192012768467,0.0018768024083124027,,
уц,5,1.0842788244682697e-05,0.00017882907296460303,,
пь,37,8.023663301065196e-05,0.0010916498344805863,,
фр,125,0.0002710697061170674,0.0032119180915029166,,
нш,10,2.1685576489365393e-05,0.0003359725694398407,,
сз,57,0.00012360778598938273,0.0016046692022615638,,
яф,42,9.107942125533465e-05,0.0012225149298897612,,
эс,9,1.9517018840428854e-05,0.0003053419597344271,,
мф,20,4.3371152978730786e-05,0.0006285739859009506,,
дж,39,8.457374830852504e-05,0.001144234654444025,,
зх,5,1.0842788244682697e-05,0.00017882907296460303,,
шв,43,9.32479789042712e-05,0.001248456908129426,,
гс,37,8.023663301065196e-05,0.0010916498344805863,,
дх,24,5.2045383574476944e-05,0.0007405990565362363,,
жх,3,6.505672946809618e-06,0.00011209190090745838,,
цг,6,1.3011345893619236e-05,0.00021117245592129754,,
фе,178,0.000386003261510704,0.00437692932862209,,
лх,19,4.120259532979425e-05,0.0006001943026173004,,
яц,33,7.15624024149058e-05,0.000985445672362271,,
фв,3,6.505672946809618e-06,0.00011209190090745838,,
жо,36,7.806807536171542e-05,0.0010652316882142777,,
пм,1,2.1685576489365393e-06,4.080104952336924e-05,,
цп,16,3.469692238298463e-05,0.0005140291028419694,,
жь,11,2.3854134138301932e-05,0.0003662897988838046,,
юц,14,3.035980708511155e-05,0.0004556241323889506,,
рц,39,8.457374830852504e-05,0.001144234654444025,,
гб,10,2.1685576489365393e-05,0.0003359725694398407,,
хж,13,2.819124943617501e-05,0.00042609362468615545,,
пс,20,4.3371152978730786e-05,0.0006285739859009506,,
нл,14,3.035980708511155e-05,0.0004556241323889506,,
мщ,5,1.0842788244682697e-05,0.00017882907296460303,,
юа,31,6.722528711703273e-05,0.0009317852658245449,,
тф,47,0.00010192220950001735,0.0013515133589712056,,
тц,19,4.120259532979425e-05,0.0006001943026173004,,
кх,11,2.3854134138301932e-05,0.0003662897988838046,,
пц,2,4.337115297873079e-06,7.72649837488654e-05,,
рр,57,0.00012360778598938273,0.0016046692022615638,,
фч,1,2.1685576489365393e-06,4.080104952336924e-05,,
юф,19,4.120259532979425e-05,0.0006001943026173004,,
гп,33,7.15624024149058e-05,0.000985445672362271,,
мц,5,1.0842788244682697e-05,0.00017882907296460303,,
ыщ,9,1.9517018840428854e-05,0.0003053419597344271,,
бт,3,6.505672946809618e-06,0.00011209190090745838,,
вщ,19,4.120259532979425e-05,0.0006001943026173004,,
бб,4,8.674230595746157e-06,0.00014585573690198466,,
эл,13,2.819124943617501e-05,0.00042609362468615545,,
хх,14,3.035980708511155e-05,0.0004556241323889506,,
лщ,3,6.505672946809618e-06,0.00011209190090745838,,
дб,64,0.00013878768953193852,0.0017785410323040004,,
фы,20,4.3371152978730786e-05,0.0006285739859009506,,
ьщ,7,1.5179903542555775e-05,0.0002429919697370311,,
шп,34,7.373096006384234e-05,0.0010121321642200436,,
цы,73,0.00015830470837236736,0.001998598243536336,,
гэ,3,6.505672946809618e-06,0.00011209190090745838,,
рф,3,6.505672946809618e-06,0.00011209190090745838,,
хф,10,2.1685576489365393e-05,0.0003359725694398407,,
зт,32,6.939384476596926e-05,0.0009586643609179695,,
бд,7,1.5179903542555775e-05,0.0002429919697370311,,
ыц,10,2.1685576489365393e-05,0.0003359725694398407,,
мю,3,6.505672946809618e-06,0.00011209190090745838,,
що,5,1.0842788244682697e-05,0.00017882907296460303,,
шр,9,1.9517018840428854e-05,0.0003053419597344271,,
жт,9,1.9517018840428854e-05,0.0003053419597344271,,
цр,25,5.421394122341348e-05,0.0007682644915617992,,
эх,12,2.6022691787238472e-05,0.0003963222200553566,,
чэ,1,2.1685576489365393e-06,4.080104952336924e-05,,
вф,10,2.1685576489365393e-05,0.0003359725694398407,,
эн,9,1.9517018840428854e-05,0.0003053419597344271,,
бю,9,1.9517018840428854e-05,0.0003053419597344271,,
чп,42,9.107942125533465e-05,0.0012225149298897612,,
вю,4,8.674230595746157e-06,0.00014585573690198466,,
эр,2,4.337115297873079e-06,7.72649837488654e-05,,
цн,14,3.035980708511155e-05,0.0004556241323889506,,
нф,41,8.891086360639812e-05,0.0011964984549113558,,
ыя,23,4.9876825925540404e-05,0.0007128032267918399,,
жб,24,5.2045383574476944e-05,0.0007405990565362363,,
бх,17,3.686548003192117e-05,0.000542931562141943,,
жл,17,3.686548003192117e-05,0.000542931562141943,,
цб,6,1.3011345893619236e-05,0.00021117245592129754,,
йщ,10,2.1685576489365393e-05,0.0003359725694398407,,
чб,15,3.252836473404809e-05,0.00048493098058056234,,
тщ,6,1.3011345893619236e-05,0.00021117245592129754,,
чз,29,6.288817181915965e-05,0.0008777208926619133,,
фт,13,2.819124943617501e-05,0.00042609362468615545,,
чв,23,4.9876825925540404e-05,0.0007128032267918399,,
бж,8,1.7348461191492315e-05,0.000274363012612477,,
хя,7,1.5179903542555775e-05,0.0002429919697370311,,
чг,5,1.0842788244682697e-05,0.00017882907296460303,,
юх,50,0.00010842788244682697,0.0014281011006767716,,
чс,20,4.3371152978730786e-05,0.0006285739859009506,,
фп,1,2.1685576489365393e-06,4.080104952336924e-05,,
жп,4,8.674230595746157e-06,0.00014585573690198466,,
фс,13,2.819124943617501e-05,0.00042609362468615545,,
лц,4,8.674230595746157e-06,0.00014585573690198466,,
чд,6,1.3011345893619236e-05,0.00021117245592129754,,
лф,32,6.939384476596926e-05,0.0009586643609179695,,
пв,11,2.3854134138301932e-05,0.0003662897988838046,,
эз,2,4.337115297873079e-06,7.72649837488654e-05,,
юэ,9,1.9517018840428854e-05,0.0003053419597344271,,
эй,8,1.7348461191492315e-05,0.000274363012612477,,
эк,12,2.6022691787238472e-05,0.0003963222200553566,,
юю,24,5.2045383574476944e-05,0.0007405990565362363,,
зй,1,2.1685576489365393e-06,4.080104952336924e-05,,
хь,3,6.505672946809618e-06,0.00011209190090745838,,
жг,11,2.3854134138301932e-05,0.0003662897988838046,,
зц,8,1.7348461191492315e-05,0.000274363012612477,,
шд,4,8.674230595746157e-06,0.00014585573690198466,,
чя,3,6.505672946809618e-06,0.00011209190090745838,,
цц,4,8.674230595746157e-06,0.00014585573690198466,,
щв,3,6.505672946809618e-06,0.00011209190090745838,,
фу,22,4.7708268276603865e-05,0.0006848713294910053,,
пш,8,1.7348461191492315e-05,0.000274363012612477,,
дщ,4,8.674230595746157e-06,0.00014585573690198466,,
фь,10,2.1685576489365393e-05,0.0003359725694398407,,
шс,3,6.505672946809618e-06,0.00011209190090745838,,
эп,3,6.505672946809618e-06,0.00011209190090745838,,
шм,3,6.505672946809618e-06,0.00011209190090745838,,
цх,1,2.1685576489365393e-06,4.080104952336924e-05,,
рэ,18,3.903403768085771e-05,0.0005716498817879965,,
эг,2,4.337115297873079e-06,7.72649837488654e-05,,
щд,1,2.1685576489365393e-06,4.080104952336924e-05,,
эф,1,2.1685576489365393e-06,4.080104952336924e-05,,
гг,6,1.3011345893619236e-05,0.00021117245592129754,,
гя,1,2.1685576489365393e-06,4.080104952336924e-05,,
бц,1,2.1685576489365393e-06,4.080104952336924e-05,,
кф,4,8.674230595746157e-06,0.00014585573690198466,,
дф,2,4.337115297873079e-06,7.72649837488654e-05,,
ыф,6,1.3011345893619236e-05,0.00021117245592129754,,
хц,2,4.337115297873079e-06,7.72649837488654e-05,,
зш,6,1.3011345893619236e-05,0.00021117245592129754,,
жя,4,8.674230595746157e-06,0.00014585573690198466,,
жр,4,8.674230595746157e-06,0.00014585573690198466,,
шч,2,4.337115297873079e-06,7.72649837488654e-05,,
йю,3,6.505672946809618e-06,0.00011209190090745838,,
цд,8,1.7348461191492315e-05,0.000274363012612477,,
кц,10,2.1685576489365393e-05,0.0003359725694398407,,
пю,15,3.252836473404809e-05,0.00048493098058056234,,
бш,3,6.505672946809618e-06,0.00011209190090745838,,
цз,5,1.0842788244682697e-05,0.00017882907296460303,,
фд,1,2.1685576489365393e-06,4.080104952336924e-05,,
фж,1,2.1685576489365393e-06,4.080104952336924e-05,,
фн,5,1.0842788244682697e-05,0.00017882907296460303,,
щб,3,6.505672946809618e-06,0.00011209190090745838,,
пг,1,2.1685576489365393e-06,4.080104952336924e-05,,
цл,2,4.337115297873079e-06,7.72649837488654e-05,,
кю,3,6.505672946809618e-06,0.00011209190090745838,,
зщ,1,2.1685576489365393e-06,4.080104952336924e-05,,
щл,1,2.1685576489365393e-06,4.080104952336924e-05,,
щя,1,2.1685576489365393e-06,4.080104952336924e-05,,
щк,2,4.337115297873079e-06,7.72649837488654e-05,,
чх,2,4.337115297873079e-06,7.72649837488654e-05,,
шх,2,4.337115297873079e-06,7.72649837488654e-05,,
щр,3,6.505672946809618e-06,0.00011209190090745838,,
зф,2,4.337115297873079e-06,7.72649837488654e-05,,
эм,2,4.337115297873079e-06,7.72649837488654e-05,,
ця,2,4.337115297873079e-06,7.72649837488654e-05,,
фф,2,4.337115297873079e-06,7.72649837488654e-05,,
гх,2,4.337115297873079e-06,7.72649837488654e-05,,
хщ,1,2.1685576489365393e-06,4.080104952336924e-05,,
фк,1,2.1685576489365393e-06,4.080104952336924e-05,,
гж,2,4.337115297873079e-06,7.72649837488654e-05,,
щс,2,4.337115297873079e-06,7.72649837488654e-05,,
пз,1,2.1685576489365393e-06,4.080104952336924e-05,,
кщ,2,4.337115297873079e-06,7.72649837488654e-05,,
щп,2,4.337115297873079e-06,7.72649837488654e-05,,
гш,1,2.1685576489365393e-06,4.080104952336924e-05,,
жэ,4,8.674230595746157e-06,0.00014585573690198466,,
фя,1,2.1685576489365393e-06,4.080104952336924e-05,,
фб,1,2.1685576489365393e-06,4.080104952336924e-05,,
пд,1,2.1685576489365393e-06,4.080104952336924e-05,,
чм,3,6.505672946809618e-06,0.00011209190090745838,,
цш,1,2.1685576489365393e-06,4.080104952336924e-05,,
цэ,1,2.1685576489365393e-06,4.080104952336924e-05,,
чч,1,2.1685576489365393e-06,4.080104952336924e-05,,
гф,1,2.1685576489365393e-06,4.080104952336924e-05,,
эд,1,2.1685576489365393e-06,4.080104952336924e-05,,
эб,1,2.1685576489365393e-06,4.080104952336924e-05,,
бч,1,2.1685576489365393e-06,4.080104952336924e-05,,
гц,1,2.1685576489365393e-06,4.080104952336924e-05,,
эа,1,2.1685576489365393e-06,4.080104952336924e-05,,
